T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
58,62,62,53
57,68,62,52
56,71,61,54
55,71,61,58
55,71,60,62
56,72,60,64
58,72,60,64
60,72,59,61
60,70,59,59
58,68,58,58
55,66,56,60
53,66,56,63
53,64,56,66
55,61,58,66
58,55,59,63
60,49,60,60
60,45,60,58
58,46,59,58
56,51,58,59
54,56,58,60
53,56,60,59
53,51,62,57
54,44,64,55
55,39,65,54
56,42,64,55
57,53,63,57
58,67,62,58
59,80,63,58
61,87,65,57
63,88,67,56
64,84,68,55
64,77,67,55
63,67,66,54
62,58,64,52
60,53,63,52
59,55,63,54
58,64,64,58
57,74,65,62
57,81,66,66
56,78,66,69
55,66,65,69
54,51,64,69
55,39,62,67
56,37,61,66
58,44,61,66
60,55,62,65
61,62,64,63
60,59,67,61
58,48,69,59
56,36,68,59
54,31,65,60
54,36,62,62
55,47,59,64
57,58,59,64
59,64,61,62
59,64,64,60
58,61,66,59
56,60,67,57
54,62,66,56
52,66,63,55
52,69,61,54
53,69,60,54
56,64,59,57
59,57,59,61
61,50,59,65
63,48,58,69
63,49,57,71
61,54,56,71
57,57,56,68
54,58,58,63
52,57,60,58
52,55,63,52
54,54,64,50
57,55,63,49
58,56,62,51
59,58,61,55
58,59,60,58
56,61,59,60
55,62,58,60
55,62,58,59
57,59,58,58
60,54,60,58
63,49,62,59
64,47,63,61
63,46,63,63
60,47,62,64
57,48,61,62
55,48,60,59
55,49,59,53
56,51,58,48
59,55,57,46
62,60,57,47
63,63,60,51
64,62,62,55
63,59,64,58
61,54,65,60
60,51,63,61
59,51,62,63
59,51,61,65
59,50,61,67
58,46,61,69
57,41,62,69
55,37,62,69
55,36,63,68
55,39,63,66
57,44,62,64
58,48,60,63
58,51,58,62
56,51,56,61
54,52,57,59
52,54,60,58
53,58,64,57
55,60,69,58
58,61,71,61
60,56,69,65
61,47,65,69
60,38,59,70
58,31,55,68
56,32,52,65
56,41,52,60
57,55,54,56
58,68,56,55
59,76,58,55
57,76,59,59
55,70,60,63
52,61,60,67
51,54,60,69
51,52,60,69
53,55,60,66
56,61,60,62
60,64,61,58
62,62,62,56
62,54,63,56
60,46,63,57
57,43,63,59
54,48,62,59
53,60,60,59
53,76,59,59
53,87,59,60
53,92,59,62
53,89,61,66
53,81,63,68
55,73,65,68
57,68,66,64
60,65,67,59
62,63,67,55
63,60,66,53
63,56,64,54
61,51,62,56
58,49,59,59
55,52,56,59
54,59,55,58
54,66,55,56
55,72,57,55
56,73,59,56
57,71,60,58
57,69,61,61
56,68,60,64
56,71,59,66
56,75,56,67
57,75,55,67
58,70,54,66
58,61,55,63
57,53,57,60
55,50,58,58
53,54,59,57
53,60,59,57
53,65,60,59
55,65,62,60
57,59,63,60
58,52,64,58
58,46,63,57
57,45,62,57
56,47,62,59
55,49,63,63
56,50,64,67
57,46,65,68
57,41,65,65
57,36,64,60
56,35,62,55
56,39,60,52
56,46,59,53
56,56,59,55
58,64,59,59
59,69,59,62
61,71,60,64
61,71,61,64
61,70,61,62
59,70,61,59
56,68,60,57
53,64,60,56
51,57,60,57
51,49,61,59
52,43,63,61
54,39,65,61
57,41,65,59
60,46,63,57
61,52,61,56
60,59,60,58
58,64,61,62
56,67,63,66
55,69,65,67
56,68,66,66
57,65,66,63
60,61,65,58
62,58,65,55
64,57,67,54
64,62,69,54
62,70,71,56
60,78,70,58
57,83,68,59
55,80,64,61
54,72,61,63
54,61,58,65
54,53,56,66
56,49,55,63
57,48,54,58
59,48,55,51
59,47,57,46
58,46,60,44
56,46,63,47
55,49,65,51
54,53,65,56
54,57,63,59
54,60,60,61
53,59,58,62
52,58,58,64
51,59,59,65
51,66,61,66
52,76,63,64
54,87,63,60
57,93,61,56
58,91,59,53
59,79,57,52
58,63,57,54
58,48,58,58
58,38,60,61
60,37,60,64
62,41,59,64
64,48,57,63
64,55,56,62
62,58,56,61
58,56,57,60
54,51,60,59
53,46,63,59
54,44,64,59
57,47,63,59
60,54,61,60
62,62,59,62
60,67,56,63
57,66,55,64
54,59,56,63
53,49,58,62
54,40,62,60
56,36,64,59
58,37,66,60
59,42,67,61
59,47,66,62
58,50,64,62
56,53,63,60
55,54,63,58
54,54,65,56
54,54,67,56
54,55,68,58
54,56,69,60
55,58,68,62
55,62,67,63
56,65,66,62
58,65,66,61
59,62,66,59
60,56,63,58
60,52,59,57
60,52,54,57
60,57,50,58
59,64,51,60
58,68,55,64
57,64,60,67
57,53,63,69
57,39,64,69
58,29,62,66
60,29,59,62
61,36,56,57
61,46,55,54
61,53,56,53
59,54,57,55
57,53,59,58
56,54,60,62
55,62,60,65
55,75,59,67
55,89,58,66
55,97,58,65
55,93,59,63
54,78,60,60
54,58,61,57
56,44,61,54
58,40,61,52
60,48,60,52
61,61,59,53
61,71,59,55
59,73,59,58
56,66,58,60
52,55,57,62
51,46,56,63
51,45,55,62
54,52,55,61
58,64,57,61
60,73,60,61
61,74,63,62
60,66,64,61
59,52,63,60
59,40,60,58
60,36,57,57
60,43,56,57
60,54,57,58
59,64,60,59
56,65,64,59
54,60,66,57
54,51,67,54
55,44,67,50
57,42,67,49
59,43,68,51
60,44,69,55
59,43,68,60
58,39,65,64
58,36,62,67
58,38,60,69
58,47,61,70
58,61,64,70
57,75,69,68
56,83,71,66
57,84,72,63
59,79,69,61
61,71,65,59
63,65,61,59
62,62,60,60
59,62,59,63
56,63,59,67
53,62,58,70
52,59,56,73
52,55,55,75
52,53,55,74
52,56,57,72
52,63,61,68
53,70,64,64
54,75,64,62
55,75,62,61
56,71,59,62
57,67,57,64
56,64,57,65
56,63,59,66
57,61,61,64
58,57,63,62
60,52,63,59
61,47,63,56
61,46,62,54
61,49,62,53
61,55,63,53
61,59,65,52
60,58,65,52
58,54,62,53
56,50,58,54
54,50,53,55
53,56,51,56
54,63,52,56
55,66,56,55
57,64,60,55
59,56,61,57
58,47,60,59
56,40,56,62
55,39,54,63
55,44,56,62
56,53,61,59
57,63,67,56
57,70,71,55
56,73,71,56
55,71,67,60
55,65,62,63
56,56,59,65
58,44,59,66
59,34,61,65
60,28,65,64
59,29,68,63
56,41,69,62
55,62,68,61
55,85,67,60
56,102,65,60
58,107,63,61
59,100,61,63
59,84,59,65
58,68,58,64
57,57,57,61
56,51,57,56
58,51,57,51
59,52,57,49
60,51,57,51
60,51,57,55
58,52,58,60
56,57,58,62
55,63,58,61
55,69,58,57
56,69,59,53
58,63,59,51
59,54,61,51
59,44,62,54
57,39,63,57
55,39,64,59
54,44,64,58
54,50,64,56
55,54,64,54
57,55,64,55
59,56,64,57
60,61,65,61
60,70,65,63
59,80,63,64
58,87,61,63
58,84,58,61
58,71,55,60
58,54,54,61
58,38,54,61
55,29,56,60
52,28,59,59
50,34,62,57
50,45,66,55
53,57,68,55
56,67,69,57
59,70,69,60
60,66,67,63
58,56,65,65
55,46,62,67
53,42,60,67
53,46,58,65
54,54,58,62
56,60,59,59
58,61,61,57
59,56,63,58
59,51,63,61
58,50,63,64
58,54,62,64
58,57,62,61
59,58,63,57
59,54,65,53
58,46,66,52
56,41,66,55
54,40,65,60
53,44,64,64
53,48,63,64
54,50,62,61
56,46,61,57
58,39,60,56
58,36,59,58
58,40,58,63
57,49,58,68
56,59,58,70
55,63,58,68
56,62,57,64
57,57,56,59
58,55,55,56
59,60,55,55
59,71,56,56
58,84,57,56
57,91,57,56
57,89,56,55
57,81,53,55
57,71,51,57
56,62,50,60
56,58,51,64
55,57,54,66
55,60,59,67
56,64,64,65
58,69,67,63
61,74,67,61
63,77,65,59
62,76,61,59
60,70,57,59
58,62,55,61
57,55,56,61
56,50,58,62
57,49,61,61
58,50,62,59
58,52,62,57
58,55,61,56
58,59,59,55
58,63,58,57
57,66,57,58
57,66,58,60
57,64,59,60
57,62,60,60
56,59,62,60
55,57,63,61
54,54,65,62
55,49,66,63
56,44,67,63
57,40,66,62
58,39,65,60
58,41,63,58
57,45,62,56
56,51,62,55
55,56,63,56
55,61,62,58
57,66,61,62
60,68,59,64
62,66,58,65
62,60,58,66
61,52,61,66
58,45,64,66
56,40,68,67
56,39,68,67
56,43,66,66
57,51,62,64
58,60,58,62
57,68,57,60
56,69,58,59
55,64,61,58
56,56,63,57
57,49,63,57
59,50,62,57
59,57,62,59
58,69,62,63
56,77,63,68
55,77,63,71
56,70,62,71
57,61,59,68
58,55,56,63
58,56,54,57
57,62,55,53
55,67,59,52
53,69,63,54
52,65,67,58
53,57,68,61
56,49,67,62
58,45,65,61
60,46,63,59
59,51,62,56
58,59,61,56
56,66,61,58
56,68,60,62
56,67,58,66
58,63,56,69
59,60,54,69
61,59,55,67
61,59,57,63
61,58,62,59
60,55,66,56
58,50,67,54
56,45,65,54
55,43,62,55
56,45,58,55
57,50,58,53
58,57,60,51
58,64,64,48
57,69,66,48
56,70,65,50
54,66,61,52
55,60,56,55
58,54,53,56
62,51,53,56
65,54,57,57
65,61,62,60
62,69,67,63
58,75,70,66
54,77,69,69
52,75,66,69
52,67,62,68
54,58,58,64
56,50,57,60
57,45,58,56
57,47,60,56
57,53,63,60
56,61,65,65
56,65,66,69
56,64,67,69
57,60,68,66
58,55,68,60
58,51,69,56
57,50,69,56
56,50,67,59
54,50,64,65
53,50,62,68
54,51,60,69
56,52,60,66
58,54,62,61
60,57,62,56
61,59,62,52
60,60,61,51
58,59,61,52
55,56,61,55
53,53,62,57
52,51,63,59
53,49,64,60
55,46,63,60
57,44,61,59
58,44,59,60
58,46,59,61
57,50,61,63
56,54,63,64
56,57,65,62
57,57,65,59
58,56,64,56
59,56,61,54
58,57,60,56
57,59,59,59
55,60,59,63
53,61,58,65
52,61,57,64
52,60,56,61
54,60,54,58
56,58,53,56
57,55,54,57
57,51,57,59
56,48,60,61
54,48,63,62
53,53,63,62
53,60,62,59
55,66,61,56
58,69,59,53
60,68,58,52
61,66,59,52
60,64,60,52
57,62,62,52
55,61,63,52
54,60,63,52
54,59,60,52
55,61,56,55
56,64,52,59
57,67,50,64
57,67,51,67
57,62,55,68
57,52,60,65
58,40,63,61
60,30,64,58
63,27,64,57
65,32,63,59
66,44,63,63
64,55,65,66
61,63,68,67
58,64,70,66
55,60,70,63
54,55,66,61
55,50,60,59
55,47,55,59
56,44,52,61
56,42,54,63
56,44,57,65
58,48,62,66
60,55,65,67
62,61,66,69
64,65,64,70
64,69,62,69
63,70,60,66
61,70,59,61
59,68,59,56
58,64,61,54
56,60,62,55
54,57,62,58
52,58,61,60
52,62,60,63
52,65,59,64
53,65,59,65
55,60,57,65
57,53,55,63
58,47,53,60
60,45,51,57
62,49,50,55
62,58,52,55
62,69,56,58
60,78,60,60
59,81,62,61
58,77,62,60
56,70,60,58
55,63,58,57
54,59,57,57
52,60,59,58
51,65,63,60
51,70,65,61
53,71,65,62
56,68,62,62
59,60,59,63
60,51,57,63
58,45,58,64
56,44,61,63
53,49,65,63
52,56,67,61
52,63,67,60
55,69,65,59
59,71,63,58
62,71,61,58
63,68,60,58
63,65,60,58
61,62,60,58
59,60,62,59
57,61,65,60
56,66,66,62
56,73,66,64
56,77,64,65
57,75,60,63
57,66,56,59
57,53,55,55
57,44,56,52
56,41,59,53
55,45,60,55
55,53,59,57
55,58,56,58
56,60,54,58
56,58,54,58
56,56,56,57
57,54,59,58
57,54,63,60
57,55,65,63
57,56,65,65
56,58,65,66
55,61,65,65
55,63,65,64
56,63,65,63
58,60,65,64
59,55,64,65
59,51,64,66
57,50,65,64
56,55,66,59
55,61,68,54
55,63,69,49
57,59,69,49
59,51,68,53
60,44,66,58
62,42,64,61
62,46,64,61
61,53,64,57
59,59,65,52
57,60,64,50
57,56,63,52
57,51,61,58
58,46,60,65
58,44,61,70
57,45,64,71
55,48,68,68
53,54,69,61
52,58,68,55
53,61,65,52
55,60,61,52
58,59,57,56
60,57,54,60
60,57,53,64
59,58,53,67
56,60,54,67
53,63,56,65
50,68,58,62
50,74,61,59
51,79,63,56
53,80,66,56
54,77,68,56
55,69,68,57
55,62,66,58
55,57,64,59
55,58,62,59
57,62,62,60
60,64,64,60
63,63,67,61
64,58,68,62
63,53,68,63
60,51,65,64
57,51,62,64
56,54,59,62
56,58,57,60
57,59,57,57
58,56,58,56
59,50,59,57
59,43,60,59
59,38,61,60
58,38,60,60
58,43,58,58
58,49,55,56
58,51,52,54
58,47,51,54
59,40,52,55
60,32,55,57
62,28,57,61
62,31,59,65
61,39,60,67
60,48,59,68
58,52,58,66
58,52,58,60
57,49,59,54
57,46,61,49
56,47,63,46
54,51,64,47
53,57,63,51
53,63,61,58
53,66,59,64
54,68,58,69
55,68,59,71
55,67,61,71
55,67,63,67
55,67,64,63
54,68,63,61
54,69,60,60
53,66,56,62
52,60,53,64
53,52,53,66
54,46,56,66
57,46,60,65
59,50,64,64
60,56,67,66
60,58,67,68
59,53,66,70
58,45,64,70
58,36,62,67
58,33,60,63
58,38,58,60
57,48,55,59
57,61,53,60
57,72,53,61
58,78,55,61
59,79,59,60
60,76,62,59
59,71,65,59
58,68,65,59
57,69,65,60
57,74,63,61
58,80,62,62
58,82,61,61
58,78,60,60
57,71,59,58
56,64,58,56
55,61,57,54
56,63,57,54
56,69,58,55
56,73,61,58
56,75,63,61
56,72,64,63
56,66,63,62
57,60,61,60
58,58,59,57
58,59,59,56
58,61,60,57
58,62,62,59
58,56,64,60
57,47,64,61
56,37,62,60
56,32,59,60
56,35,58,61
57,45,57,62
58,56,59,63
59,63,61,62
60,64,63,62
60,60,65,61
61,54,65,61
61,52,65,61
61,54,64,60
60,58,62,60
59,63,60,58
58,64,59,57
58,61,59,56
58,56,60,56
58,53,61,56
57,56,62,57
55,65,63,57
54,75,64,57
53,79,63,57
53,72,62,58
54,56,60,58
56,41,59,58
58,34,59,57
59,41,60,56
59,58,62,55
58,75,65,55
58,85,66,55
59,84,66,56
59,75,66,57
59,64,66,58
57,58,65,58
54,58,64,57
51,63,62,56
49,68,60,54
49,67,58,53
52,60,59,55
56,48,61,59
59,38,64,63
60,34,65,66
59,36,65,67
57,42,64,64
54,48,63,61
52,50,63,57
52,49,65,56
53,48,66,56
54,47,67,57
54,48,66,60
55,49,63,63
55,47,58,64
56,43,54,65
57,39,52,63
58,40,51,60
58,45,53,57
59,53,56,55
60,59,57,54
60,59,58,56
61,51,57,57
61,39,57,59
60,29,58,61
58,26,61,63
57,34,64,65
57,50,66,67
58,68,64,67
59,82,62,66
60,89,59,64
60,89,58,61
60,84,60,60
60,76,63,60
60,69,67,61
60,66,68,63
59,68,67,64
58,75,63,63
56,82,60,61
54,86,57,59
53,83,56,58
54,73,56,59
55,61,58,62
57,52,61,66
57,49,64,68
57,53,65,69
56,60,65,67
56,67,63,65
56,69,60,63
57,66,57,61
59,61,56,61
61,55,58,62
62,52,60,63
61,51,62,64
60,54,63,64
58,60,63,64
56,66,62,63
55,69,61,61
55,68,62,60
54,61,64,57
54,51,67,55
54,41,69,54
55,32,71,54
56,28,70,55
57,27,68,58
58,29,65,60
59,32,62,62
58,34,59,61
57,37,57,59
55,42,56,57
55,51,57,56
55,61,58,57
55,68,59,59
57,70,60,60
58,65,61,59
58,57,61,57
58,49,61,55
58,46,60,54
58,49,59,56
58,55,58,59
57,61,58,62
57,65,57,63
56,64,57,62
55,58,56,60
54,51,55,59
55,46,55,58
57,48,56,58
59,57,57,59
60,70,58,60
62,81,60,61
62,85,60,63
63,80,60,64
63,70,58,65
64,60,56,65
63,54,55,64
63,55,56,63
61,60,59,63
59,65,61,64
57,66,61,65
56,63,61,65
55,58,61,64
55,53,62,63
56,50,63,61
57,50,63,62
57,52,63,64
57,57,63,67
56,63,63,67
56,70,65,66
55,76,66,63
56,80,65,60
57,79,63,60
58,74,60,61
57,65,58,62
55,54,57,62
53,45,58,60
51,39,59,57
50,38,60,55
50,41,61,56
51,45,62,58
52,47,62,59
53,47,63,59
53,47,63,58
53,49,62,55
53,53,62,52
53,60,62,51
54,66,62,51
55,70,62,53
57,69,61,54
59,64,60,55
61,57,59,55
61,52,60,55
59,51,61,56
56,54,62,56
54,57,63,57
54,57,61,57
55,54,58,58
56,49,57,58
56,45,57,57
56,46,59,57
54,50,63,57
54,56,65,58
55,62,65,60
58,67,63,61
60,71,62,61
61,74,61,59
60,75,62,55
57,73,63,51
54,68,63,49
53,63,63,50
53,59,61,52
55,56,60,56
57,55,60,60
58,54,62,63
58,55,65,63
57,56,68,62
55,57,69,58
56,57,68,56
57,58,66,55
60,60,62,58
62,63,60,63
62,66,59,67
60,66,59,67
56,62,60,65
53,56,60,62
52,51,59,60
52,51,57,61
55,56,56,64
58,64,57,67
62,69,59,66
64,70,61,64
64,64,63,60
62,56,65,57
60,49,65,58
59,46,64,61
59,45,63,65
61,46,61,68
62,46,58,69
63,43,57,67
63,38,57,64
63,36,60,64
62,38,64,65
61,46,67,67
60,56,68,69
59,65,67,69
58,69,63,65
58,67,60,61
58,61,60,57
59,58,61,55
61,58,63,56
61,62,64,60
60,65,63,63
57,65,60,66
54,60,58,66
51,53,58,64
49,50,59,62
48,51,62,60
49,57,63,59
50,62,62,59
52,62,60,59
54,56,59,60
55,46,59,59
55,37,59,57
55,36,59,56
55,45,59,55
55,62,59,54
57,78,59,55
58,86,60,56
58,81,62,57
57,65,64,59
57,46,65,60
56,33,65,60
56,31,65,60
56,39,65,58
56,51,64,57
56,60,63,56
56,63,63,57
55,63,62,59
55,62,61,61
55,62,60,63
54,65,61,63
54,67,61,62
55,66,62,61
56,62,63,61
57,56,62,62
59,48,60,64
59,43,58,66
59,42,56,66
57,43,56,64
56,49,58,61
57,57,60,58
58,67,60,56
60,76,59,55
61,81,57,55
61,81,54,57
59,77,53,59
57,72,54,61
56,67,57,63
56,63,60,64
56,60,62,62
57,56,64,60
58,52,65,57
59,48,65,56
60,45,64,56
61,45,62,57
62,46,60,59
62,48,59,60
61,50,60,59
59,51,62,59
58,53,63,59
56,56,63,61
56,60,62,64
57,64,59,66
58,66,56,67
59,65,54,65
60,63,55,63
59,60,58,61
58,58,62,60
56,58,64,60
55,59,65,62
56,62,63,63
58,67,61,63
59,70,60,62
60,70,60,61
60,66,60,61
57,60,61,60
54,54,60,58
52,52,58,58
51,53,56,57
52,57,55,58
54,60,56,59
56,59,58,60
58,53,60,58
60,42,61,54
61,33,62,51
60,31,62,49
58,40,63,51
56,55,64,56
55,72,64,62
55,82,64,65
56,82,64,66
58,74,64,64
58,62,65,61
58,54,65,59
56,52,66,58
55,56,67,58
53,64,67,58
53,70,67,59
53,72,67,58
55,70,66,56
56,64,64,54
57,59,62,53
58,54,60,55
58,52,58,58
59,53,58,62
58,56,58,65
58,59,57,66
57,61,56,64
56,59,54,60
57,53,54,57
57,45,55,56
58,38,58,58
58,34,61,61
56,36,63,63
55,43,63,63
55,53,62,62
56,64,61,60
58,76,61,59
59,85,64,59
58,92,67,59
56,92,69,59
53,87,67,58
51,77,63,57
50,65,59,56
52,55,58,57
55,49,60,59
57,48,64,61
58,50,66,62
58,53,66,62
57,56,63,61
56,59,61,60
56,62,59,58
58,63,59,58
60,63,60,58
62,62,61,58
62,61,61,58
61,62,61,58
59,62,62,58
58,62,63,59
58,60,64,60
58,56,64,62
59,54,61,65
59,54,58,66
58,55,54,65
56,57,52,62
53,57,52,59
52,54,54,56
52,48,58,56
55,41,63,57
57,36,66,60
58,34,68,62
57,35,66,62
56,39,63,59
54,42,60,56
55,43,58,55
57,41,59,57
59,38,63,63
60,39,65,69
59,45,66,72
57,55,64,70
54,64,61,65
52,67,59,59
52,64,59,55
53,56,60,55
55,51,62,58
56,49,63,61
56,51,62,62
55,52,60,60
55,49,57,58
55,42,54,56
57,35,51,57
58,34,50,61
59,41,52,65
59,52,57,70
58,63,64,72
56,68,71,71
55,67,75,67
55,61,76,61
55,55,72,56
56,55,65,52
57,60,59,53
59,68,54,56
60,75,53,61
61,79,53,65
61,78,54,67
61,75,55,66
61,73,57,64
61,74,57,62
60,76,58,60
59,77,58,61
57,73,59,62
57,66,59,64
56,56,60,65
56,47,62,65
56,40,63,64
56,36,64,63
56,35,65,62
57,38,66,63
58,44,66,63
60,53,65,62
61,62,63,60
61,69,61,58
59,68,59,57
57,60,58,58
55,49,56,61
55,39,55,64
56,36,54,66
58,39,54,65
61,47,56,61
63,57,59,56
63,66,63,51
62,72,67,49
61,74,70,49
59,73,71,52
58,69,69,55
58,66,66,58
57,65,62,61
57,67,60,63
56,71,60,64
56,74,61,65
55,74,63,66
55,71,65,65
55,64,65,63
54,56,64,61
53,50,64,59
53,49,63,58
53,51,61,58
54,55,60,57
57,60,59,55
61,63,58,54
63,67,57,54
64,73,57,55
63,80,56,57
61,87,55,59
58,88,55,60
57,83,56,60
56,70,59,58
57,54,63,55
58,42,65,53
60,38,65,51
60,42,62,53
59,49,59,57
57,55,57,62
55,56,57,66
55,52,60,66
56,46,63,62
58,42,66,55
60,42,66,49
61,45,65,46
62,50,63,49
61,54,61,55
60,55,60,61
58,56,60,64
56,56,60,63
54,57,59,60
53,57,58,58
52,53,57,60
52,47,56,64
53,42,57,68
54,42,59,71
55,49,62,69
55,62,66,64
55,74,70,58
55,82,72,54
55,81,71,53
56,73,69,55
56,63,65,58
57,57,62,61
57,57,60,62
57,61,60,61
57,64,61,59
58,63,63,58
58,56,65,60
57,48,67,63
56,43,67,67
54,44,66,69
52,49,64,68
52,56,61,66
52,63,59,64
54,65,58,62
55,64,58,62
55,60,61,63
55,56,64,64
56,53,65,64
57,52,64,63
59,53,61,62
60,56,57,60
59,58,54,60
56,58,53,61
52,57,55,62
50,56,58,62
50,56,60,61
52,58,61,58
55,62,61,55
58,68,61,54
58,72,61,54
56,72,61,56
52,67,61,58
48,59,61,59
46,48,60,58
46,38,61,59
48,30,62,61
52,26,64,64
54,28,66,68
56,35,67,70
57,46,67,68
57,58,66,63
57,67,64,57
58,70,61,51
59,66,58,49
59,56,54,50
59,45,52,54
60,40,52,57
61,45,55,59
62,58,58,58
63,74,61,55
64,83,63,53
64,82,62,53
63,72,60,55
61,59,58,59
59,51,57,63
56,49,58,65
54,55,59,65
53,64,60,64
54,74,61,61
55,81,60,61
57,83,59,62
58,80,59,64
59,72,59,67
59,61,60,67
60,49,60,63
61,41,60,58
63,37,58,53
65,39,57,52
65,47,57,53
64,59,58,57
62,71,59,61
60,79,60,62
59,81,61,60
58,77,60,58
58,68,59,57
57,59,59,57
57,52,59,59
56,50,59,60
56,52,60,59
56,57,61,57
58,60,61,53
60,60,60,49
62,57,60,49
62,52,61,52
60,49,62,58
58,52,63,63
55,58,63,66
55,63,61,66
56,64,58,63
59,61,56,60
62,56,56,60
65,54,58,62
65,57,60,65
63,63,63,67
60,67,64,69
58,66,63,70
57,61,60,71
57,53,57,70
58,48,55,69
59,46,55,64
59,47,56,58
58,48,59,52
57,48,61,48
55,49,62,49
55,50,62,54
55,53,61,61
56,55,60,66
57,57,61,69
57,56,64,68
56,53,67,66
53,48,69,65
50,42,70,65
49,38,69,67
50,34,67,69
52,33,66,69
55,34,66,67
57,39,67,64
58,46,67,62
57,53,66,62
56,60,63,62
56,67,59,62
58,72,55,61
60,74,53,58
62,72,53,55
63,69,55,55
63,65,57,57
61,63,59,62
57,64,60,65
54,66,59,67
51,66,59,67
49,62,60,65
50,54,61,62
52,46,63,58
55,40,65,55
59,38,65,53
61,40,65,52
61,46,64,53
61,53,64,55
59,57,63,58
57,56,63,61
55,50,62,64
54,43,63,65
54,40,65,65
55,43,68,63
56,51,71,60
57,61,73,59
57,68,72,59
57,71,69,61
57,69,64,65
56,63,61,68
54,58,59,70
53,53,58,68
52,50,59,64
52,48,61,57
52,46,61,50
53,44,61,46
54,44,61,47
55,48,61,52
56,56,62,59
56,68,64,66
56,80,66,68
55,87,67,65
55,88,65,58
55,82,61,50
55,73,57,45
56,65,54,45
57,61,55,51
58,61,58,59
58,63,63,67
59,64,66,70
58,64,68,67
58,66,66,59
59,68,63,51
60,71,60,46
61,71,57,47
61,68,56,52
60,64,56,59
57,62,56,63
54,62,58,63
52,64,61,60
52,64,63,55
53,60,65,52
56,51,64,53
59,43,62,58
61,41,57,64
60,48,54,68
59,62,52,69
57,76,54,67
55,85,58,63
54,83,62,58
54,73,63,56
55,61,63,56
56,51,61,58
57,48,61,61
58,51,63,61
58,58,66,60
58,64,69,58
57,67,68,56
56,66,66,55
57,62,62,56
59,58,59,58
61,53,59,61
63,51,59,61
63,52,60,61
62,53,61,59
60,55,61,59
58,55,61,60
58,53,62,61
59,50,63,61
59,47,65,60
59,48,66,57
57,52,66,54
55,59,64,54
54,66,62,56
54,70,59,60
56,71,56,64
59,70,53,66
61,68,50,66
61,66,48,63
60,65,48,60
59,65,50,58
58,65,54,58
57,64,59,59
58,62,64,61
58,60,66,61
57,58,66,61
56,56,63,60
54,53,60,59
54,50,56,60
54,47,54,62
56,47,53,65
57,49,54,67
57,52,55,67
57,55,57,65
55,57,58,62
54,56,60,59
52,54,61,57
51,51,63,56
51,49,64,57
52,47,63,59
52,46,61,60
53,46,59,60
54,47,58,59
55,49,58,58
57,52,60,58
59,55,61,60
60,57,61,63
59,58,59,64
58,58,58,63
58,58,58,61
57,56,59,58
58,53,61,57
59,51,64,57
60,50,67,59
59,53,68,60
58,56,67,61
58,57,65,61
58,53,61,61
59,46,58,61
61,40,58,59
61,37,58,57
61,39,60,55
60,46,60,54
58,55,60,55
56,62,59,57
55,64,59,61
55,64,59,65
57,62,60,67
59,63,61,66
61,69,62,64
61,76,63,62
59,83,63,62
57,85,63,62
55,79,62,63
55,66,61,62
56,51,59,60
57,39,57,59
57,34,56,59
56,36,56,61
55,43,57,64
55,52,59,66
56,60,61,66
59,66,61,64
61,69,62,62
62,68,62,59
62,63,62,58
60,56,61,59
58,50,61,61
57,47,60,63
57,48,60,66
58,53,61,67
59,58,65,67
59,60,69,67
59,58,73,67
58,54,73,66
57,50,71,65
56,51,67,64
56,56,62,62
56,64,59,60
57,71,60,60
58,72,63,61
60,66,67,63
62,57,70,66
62,49,71,68
62,46,68,68
61,49,64,64
59,55,60,58
57,62,59,51
55,65,59,46
55,62,62,44
56,54,65,47
57,44,65,51
57,39,64,56
55,42,62,57
53,52,60,56
51,65,60,53
50,74,59,51
51,74,59,52
52,66,58,55
52,54,57,59
52,43,56,62
52,36,57,63
53,34,59,62
54,36,60,61
56,41,60,60
58,45,58,60
58,48,57,60
57,49,55,59
56,48,56,56
54,48,58,52
53,50,60,50
54,53,62,53
55,57,64,59
56,58,65,65
56,56,65,70
56,54,64,70
56,53,64,67
56,57,64,62
56,65,64,58
58,75,65,57
59,83,66,58
59,85,66,60
59,83,65,61
57,77,63,62
55,72,60,61
53,70,58,60
53,70,58,58
55,71,58,58
57,71,58,58
59,69,59,59
60,66,60,60
59,63,62,60
58,62,63,60
56,60,63,58
54,56,61,57
54,52,59,55
55,48,59,53
56,48,59,52
57,52,61,53
57,59,63,56
57,66,64,61
56,70,62,65
55,69,59,67
54,65,57,65
54,60,56,61
55,57,58,57
58,56,62,56
61,57,67,59
63,58,71,65
64,57,72,70
64,56,71,73
63,55,67,71
63,54,63,66
63,55,59,60
62,56,57,56
61,59,58,56
58,62,61,59
55,66,64,64
53,69,67,67
54,70,67,66
56,67,63,62
59,63,58,58
61,58,52,56
61,56,49,56
58,57,50,60
56,61,54,63
54,65,60,65
54,69,63,64
56,69,64,62
58,67,62,58
58,63,60,57
57,57,58,57
56,52,57,58
55,48,58,59
55,45,59,60
56,44,59,62
57,44,59,63
58,45,58,64
59,46,58,65
59,47,59,65
59,47,61,64
59,47,63,61
59,50,64,59
59,55,63,57
58,59,60,56
58,60,58,55
56,55,57,55
55,47,58,55
55,39,60,56
55,37,62,58
55,42,62,59
56,51,59,58
56,59,55,57
56,64,52,56
56,66,52,55
57,67,54,55
57,68,58,55
58,69,61,55
