T4 Fan Factor,T3 Fan Factor,T2 Fan Factor,T1 Fan Factor
54,38,63,58
54,47,63,57
54,59,62,58
53,67,60,60
53,67,59,64
54,60,59,65
55,50,60,63
56,42,63,58
57,39,65,54
57,43,66,52
58,50,65,55
58,56,64,61
59,59,63,68
60,58,64,70
61,55,64,68
61,52,64,62
62,51,63,57
61,53,61,54
59,56,58,55
57,59,57,59
54,60,56,64
51,60,56,67
49,59,56,68
49,58,55,67
50,57,55,64
53,55,56,62
55,55,59,61
56,56,62,62
56,60,65,62
55,67,65,60
56,76,64,58
57,81,63,55
59,80,63,54
59,70,64,57
58,54,66,61
58,39,68,65
57,32,67,67
58,35,65,66
58,47,61,63
58,62,58,59
58,75,58,56
57,81,60,55
56,81,63,57
56,77,66,60
56,71,67,64
56,66,64,67
55,63,61,67
55,59,57,66
54,55,55,63
54,52,57,60
55,52,60,57
56,54,64,56
57,57,67,57
57,59,66,59
56,60,62,61
54,58,57,62
52,55,54,62
51,51,53,60
52,47,56,58
53,43,60,57
55,41,64,56
56,43,66,57
58,48,66,59
59,56,63,61
59,63,60,63
60,69,57,64
60,72,56,63
60,71,56,62
60,69,57,59
60,65,59,58
59,62,60,58
58,60,60,59
56,58,60,61
54,59,61,62
53,61,62,62
53,64,63,60
56,68,65,58
58,69,65,57
61,68,65,57
62,64,64,59
62,61,63,59
62,59,61,59
61,60,59,59
59,60,57,59
58,57,54,60
57,51,54,61
56,45,55,61
56,42,59,59
56,44,62,57
56,51,63,54
56,57,61,52
55,58,57,51
54,52,53,53
53,43,52,54
52,37,54,55
51,38,58,55
52,44,63,55
54,52,66,55
56,56,66,56
57,52,63,56
57,45,60,57
56,38,58,57
55,36,57,58
53,41,57,60
53,51,59,64
54,60,61,67
56,66,63,69
57,67,65,67
58,65,66,64
56,62,66,59
54,62,66,56
52,64,66,57
52,65,64,59
52,63,63,63
53,58,61,67
53,50,60,68
53,46,59,67
53,49,59,66
52,60,59,65
53,74,60,64
54,85,62,62
56,88,62,59
57,82,62,57
58,70,61,56
57,57,59,58
55,47,57,63
53,44,56,67
51,45,56,70
51,52,58,68
52,60,60,65
54,68,61,61
56,72,63,59
57,73,64,60
57,69,66,61
55,62,68,61
52,56,69,60
49,51,68,59
48,51,66,59
49,55,62,60
51,61,58,63
54,66,56,65
58,68,55,65
61,67,56,63
63,64,57,59
64,62,59,54
62,63,60,51
61,67,62,50
60,71,63,52
60,70,63,54
61,62,62,56
61,52,60,57
61,43,57,57
58,41,55,57
53,47,54,57
49,59,55,58
47,69,57,60
48,74,59,62
53,73,60,63
60,67,60,64
65,60,58,64
68,54,56,62
68,51,55,58
66,48,55,55
62,44,57,54
60,40,59,55
59,37,60,59
59,38,61,63
60,45,60,66
60,57,61,67
59,69,62,64
57,76,64,59
54,77,67,54
51,72,69,50
50,66,69,49
50,62,67,51
52,62,63,54
54,66,58,58
56,69,55,62
56,70,55,65
56,67,59,67
54,58,65,68
53,49,70,69
53,42,73,68
54,40,73,66
56,42,70,66
58,45,66,67
59,48,62,68
59,51,60,70
58,55,59,69
57,62,60,65
56,70,61,60
57,77,63,56
58,81,64,56
58,78,64,58
57,71,65,62
55,61,65,65
53,53,65,65
53,50,64,62
54,51,63,57
56,56,62,52
59,60,62,49
61,63,63,49
61,60,65,51
59,54,67,53
56,44,67,56
53,34,67,59
52,29,66,60
53,33,65,62
55,44,64,63
58,58,64,65
59,69,63,65
58,71,61,63
56,64,58,61
54,52,55,58
53,41,53,56
53,39,54,58
53,44,58,61
54,54,62,64
53,61,65,67
51,60,66,66
49,53,64,64
47,42,61,60
48,35,58,57
51,34,58,54
55,39,60,54
60,47,61,56
63,55,62,58
64,63,59,60
62,68,56,61
59,73,54,62
56,76,54,62
55,79,57,62
55,78,61,63
56,74,62,64
57,67,62,65
57,59,60,63
56,53,59,62
55,51,60,60
55,54,63,60
56,61,66,61
57,68,68,61
56,72,66,60
55,70,62,57
53,62,59,53
53,49,56,51
55,37,56,52
59,31,56,56
63,33,56,61
65,43,54,65
66,54,53,67
63,59,53,64
58,56,54,60
52,49,57,56
47,44,60,53
45,47,62,52
46,59,62,52
49,72,62,53
53,76,61,55
56,69,61,55
57,54,63,56
59,40,65,55
60,36,67,56
61,42,67,57
62,54,64,60
63,62,60,63
62,63,56,65
60,56,54,64
57,46,54,62
55,41,56,59
55,43,59,57
56,49,61,57
59,55,63,58
60,55,64,60
59,49,64,62
57,42,64,63
54,41,63,64
52,47,62,65
51,59,61,66
51,70,60,67
52,75,60,67
53,73,61,66
54,65,62,64
54,55,62,61
55,50,60,57
56,52,57,54
57,61,53,51
56,75,52,51
54,87,54,53
52,93,59,56
52,89,64,59
53,77,68,60
55,60,69,60
58,46,68,59
59,40,66,57
59,42,65,56
58,51,63,55
58,61,60,55
57,68,57,57
56,69,56,59
54,65,56,62
53,60,59,65
51,57,62,67
50,57,64,67
49,60,64,65
48,64,63,63
48,66,61,59
48,63,61,56
50,57,62,54
53,51,64,54
55,49,66,58
57,53,67,63
57,62,67,67
57,73,65,69
57,79,62,69
57,77,59,66
57,68,56,61
58,59,54,56
58,56,52,54
58,62,52,54
57,77,53,58
57,90,57,63
58,94,62,67
60,84,67,67
62,64,70,64
65,43,71,59
66,33,69,54
65,39,65,52
62,54,61,54
58,70,59,61
55,78,59,69
53,75,62,75
53,64,66,78
53,53,69,76
54,46,68,72
54,45,65,67
54,46,60,63
54,48,55,61
54,48,53,60
55,47,55,61
56,46,59,61
57,47,63,60
59,52,67,57
61,58,68,54
62,63,68,52
61,64,65,52
59,59,62,53
55,49,59,55
52,38,58,57
52,30,58,58
54,31,58,59
59,39,58,61
64,52,57,63
67,62,55,64
68,64,54,64
66,59,56,64
62,50,59,63
58,46,63,63
54,48,64,63
51,53,63,63
50,58,59,63
51,58,55,63
52,54,53,62
52,50,53,61
53,51,55,60
53,57,58,59
53,66,60,57
52,74,62,57
53,78,64,56
54,76,64,56
56,73,64,56
59,71,62,57
62,70,59,56
64,70,57,56
64,66,55,55
62,60,55,55
59,55,57,56
54,53,61,56
51,58,65,57
50,67,68,58
51,75,69,60
53,79,67,62
55,77,65,65
57,71,62,67
60,64,60,67
62,58,59,64
63,56,59,61
62,55,59,57
59,55,60,56
57,55,61,57
56,56,62,60
58,58,63,63
60,59,62,65
62,57,61,64
61,52,59,63
58,46,58,61
54,42,60,60
51,45,62,59
51,53,64,58
53,61,64,57
54,66,63,56
55,65,61,56
54,58,58,57
51,49,58,56
50,43,58,55
50,41,60,53
51,41,61,52
54,43,62,52
55,45,63,55
55,46,64,57
54,47,64,58
52,49,64,58
51,52,65,58
51,54,66,57
51,53,67,57
52,50,68,58
53,45,67,59
53,40,66,61
53,38,65,61
54,40,64,61
53,46,63,59
52,52,63,57
51,57,64,56
51,57,64,57
52,54,64,61
54,50,64,66
57,50,63,70
59,56,62,71
61,66,60,68
62,77,59,63
62,87,58,57
62,93,59,54
62,94,61,53
61,90,62,55
60,82,63,57
59,72,62,58
57,61,61,57
56,50,58,56
55,40,57,54
54,33,56,55
53,32,56,57
52,38,56,60
51,49,56,61
50,64,56,61
50,76,56,60
50,81,56,59
50,79,56,61
50,71,56,65
51,61,56,68
53,53,56,68
56,49,57,66
58,48,58,62
60,48,59,59
60,47,58,58
59,44,57,60
58,41,55,64
59,41,53,68
60,48,54,69
61,59,57,68
61,69,62,64
60,75,68,59
58,72,71,56
56,62,72,55
55,51,69,58
55,41,66,62
56,35,63,65
56,35,62,67
56,37,64,68
56,42,66,67
55,48,68,66
55,55,68,64
56,61,65,63
57,63,61,60
57,59,57,57
56,52,55,55
54,45,55,54
50,42,57,56
47,43,60,60
45,48,63,64
47,54,64,67
51,58,65,67
56,59,63,64
61,58,61,58
63,58,59,53
63,61,58,50
62,67,60,52
60,74,62,57
59,79,64,63
58,80,65,67
57,76,64,69
56,70,62,67
54,66,61,64
53,66,61,61
53,68,62,60
54,68,63,60
57,66,62,62
58,59,60,62
58,51,57,62
57,45,54,60
54,42,54,59
52,43,55,58
53,48,58,59
57,54,62,60
61,58,65,60
65,60,66,60
64,59,67,59
61,56,66,56
56,53,66,54
53,52,65,54
53,52,63,55
56,52,61,58
62,52,59,61
67,50,57,63
69,49,56,62
68,50,57,59
64,54,60,56
58,62,63,54
53,71,65,56
50,79,66,61
50,83,64,65
50,83,62,67
51,80,59,65
52,76,59,60
52,73,60,55
54,69,62,52
56,67,64,53
58,66,66,56
60,66,65,60
63,66,64,62
64,64,62,62
63,60,61,62
61,52,62,61
58,45,62,62
55,42,62,63
52,45,61,63
52,54,58,63
53,65,54,61
56,75,52,59
58,80,51,56
58,79,53,53
58,73,56,52
57,66,59,52
56,59,60,55
57,54,59,58
59,51,58,60
60,49,56,59
61,46,57,57
59,43,60,54
57,40,64,51
54,40,68,52
52,43,70,55
52,50,70,61
53,61,67,67
54,72,63,72
55,81,59,74
56,84,56,73
55,78,56,68
54,66,58,62
53,53,61,57
52,43,62,54
51,40,61,53
49,42,59,53
48,45,57,53
48,48,55,54
50,49,55,56
53,49,57,60
56,49,60,63
59,52,63,65
59,62,65,63
58,74,65,58
55,85,63,54
53,89,60,51
52,82,57,52
53,67,55,57
56,50,54,62
59,39,56,65
60,37,59,64
60,45,62,61
58,56,65,58
55,64,66,58
53,66,66,61
53,59,65,66
54,48,62,71
55,38,60,73
56,33,59,71
57,35,60,67
58,42,63,62
59,50,66,59
61,58,68,58
63,62,67,59
64,62,63,60
64,57,59,60
61,50,56,61
56,43,55,61
52,39,57,61
49,42,60,61
48,50,63,61
50,59,65,62
53,64,64,62
55,62,62,63
55,56,58,64
54,51,56,64
52,51,57,64
51,56,61,63
52,65,66,62
55,71,71,62
59,70,73,63
64,63,71,65
66,54,66,66
66,48,60,66
63,49,57,65
58,57,56,63
52,67,58,62
48,73,60,61
46,72,62,59
46,65,63,58
47,56,63,57
50,49,63,56
53,48,64,56
56,52,64,57
57,58,62,59
57,62,60,61
57,63,58,62
56,59,57,62
56,52,58,60
56,47,59,57
58,46,60,53
59,50,60,51
60,55,59,52
61,58,58,56
60,57,58,63
57,52,60,68
54,48,63,70
51,48,67,67
49,54,69,60
51,61,69,54
54,63,67,50
58,58,64,50
62,49,61,54
64,42,59,59
64,41,59,62
62,49,61,62
60,62,63,60
58,75,65,55
57,82,65,51
56,83,64,48
56,79,60,47
56,74,56,49
56,70,53,53
55,69,51,58
55,68,52,62
54,64,55,65
53,59,57,66
52,52,59,66
51,48,59,66
51,49,60,65
52,55,60,65
53,63,62,64
55,69,64,61
57,69,65,58
57,64,64,55
57,57,61,53
56,51,58,54
53,47,54,57
51,47,53,62
50,49,54,64
50,52,58,64
53,57,63,62
58,61,67,60
62,64,66,58
64,63,62,58
64,61,56,58
63,57,52,59
60,53,52,59
57,51,56,58
55,51,62,56
55,52,66,54
55,54,67,53
55,56,66,52
54,58,63,54
52,62,63,57
51,67,63,60
50,71,64,63
52,72,65,64
54,69,64,64
56,64,62,63
57,58,60,64
57,56,59,64
55,58,59,65
54,65,60,66
54,73,60,65
56,79,60,64
58,79,61,63
60,72,62,63
60,61,62,63
58,52,62,63
57,48,61,63
57,50,58,63
58,53,55,62
60,54,55,61
62,51,56,61
62,44,60,61
59,38,65,62
56,37,70,62
53,41,73,61
52,49,72,61
53,58,68,60
56,67,63,60
58,73,59,60
59,74,57,59
59,69,58,58
58,60,60,58
57,49,63,60
56,42,64,64
55,41,64,68
54,46,63,70
55,55,62,69
56,61,61,65
59,63,61,61
61,61,60,58
60,57,60,57
57,52,58,59
53,48,56,62
51,43,55,64
52,38,56,65
56,36,59,62
61,36,63,59
64,41,66,56
65,50,66,54
62,61,64,54
58,70,61,53
54,73,59,53
53,67,58,53
55,53,60,53
58,36,63,54
60,24,66,57
61,22,68,59
60,32,68,61
58,49,66,61
57,67,63,60
57,82,60,58
58,90,57,56
58,90,56,56
57,81,57,57
55,67,59,58
52,50,63,59
51,35,65,59
51,27,66,58
52,28,64,57
53,37,61,58
53,51,58,60
51,63,56,62
49,72,57,63
48,75,58,62
51,73,60,59
55,69,61,57
60,64,61,56
63,60,60,58
63,56,58,61
61,53,59,65
57,50,61,67
54,47,64,66
53,46,67,64
54,48,68,61
56,54,66,59
58,61,63,58
57,66,60,58
55,67,59,58
53,66,60,58
52,65,62,58
52,65,63,56
53,68,63,54
53,70,60,54
53,71,57,55
53,71,56,58
54,69,56,62
56,68,58,65
59,67,60,66
61,63,61,65
63,57,60,64
62,51,59,62
59,49,59,61
56,52,60,61
53,59,62,62
52,66,64,64
53,72,64,65
55,75,63,66
57,77,60,64
58,78,58,61
58,78,57,57
57,76,58,53
57,69,59,51
57,61,59,52
59,52,58,55
60,47,57,61
59,45,57,66
58,47,58,69
55,50,62,69
54,54,65,67
53,57,68,64
53,59,68,63
55,60,67,64
56,59,65,64
58,58,63,64
58,58,62,63
57,59,61,61
56,62,60,61
54,64,60,62
52,65,60,65
52,63,59,67
53,59,59,65
54,53,59,59
55,47,59,50
55,41,59,44
55,37,58,42
55,37,57,47
56,42,56,56
57,54,56,64
59,68,56,69
61,82,58,68
61,87,61,64
58,83,64,59
53,70,66,57
47,54,66,58
43,42,63,61
43,39,59,64
46,42,56,64
51,46,54,61
56,47,55,56
58,45,58,52
58,41,60,51
55,39,62,53
53,43,60,58
51,51,58,63
51,61,55,66
51,70,54,63
50,74,56,57
49,72,59,49
49,65,63,45
51,55,65,47
54,49,67,56
59,47,67,66
62,50,66,73
64,57,66,73
63,66,66,68
62,73,66,60
59,78,66,54
57,78,65,53
56,75,65,56
55,71,65,60
55,68,65,64
56,66,64,66
58,63,62,65
60,58,60,64
60,51,58,62
60,45,58,61
60,42,59,61
60,44,60,60
61,51,61,58
62,58,60,56
62,63,59,53
62,61,59,52
60,55,61,52
58,47,63,54
56,44,65,59
54,48,67,65
52,57,67,69
51,66,65,71
52,71,63,68
54,69,60,63
58,61,59,57
62,53,58,52
64,47,58,49
63,46,57,49
60,49,57,52
55,52,56,57
52,53,57,62
51,49,59,66
54,44,63,68
57,41,66,68
60,44,68,66
60,53,67,63
58,64,64,60
55,72,61,58
53,74,60,59
52,71,61,61
53,66,64,64
54,62,64,65
56,61,63,64
57,62,59,62
56,63,55,59
55,63,54,57
54,61,55,55
54,56,59,54
55,51,64,55
56,46,67,56
56,42,66,58
55,43,64,61
55,46,62,64
56,51,62,66
57,54,63,66
59,53,66,64
60,49,67,60
60,44,66,56
58,39,63,54
56,36,59,55
54,35,57,58
54,36,58,62
54,38,61,66
56,41,63,67
57,43,64,65
59,44,62,62
61,44,59,58
63,45,57,55
63,50,55,55
63,59,55,57
61,71,55,60
59,81,54,62
55,83,52,62
53,77,50,60
52,65,49,58
53,52,50,57
54,44,55,60
54,45,61,65
54,53,66,70
53,63,70,73
52,69,70,73
52,68,68,69
53,59,64,63
54,49,60,58
54,42,58,55
55,42,58,55
56,49,60,57
57,57,63,58
58,63,64,59
59,63,65,59
59,59,64,59
59,55,62,59
57,55,60,60
54,61,58,60
52,72,58,59
50,83,58,58
49,88,59,58
51,85,60,59
53,75,60,61
55,64,60,61
56,60,60,60
56,62,58,58
55,68,57,55
54,72,56,54
55,69,56,53
58,61,58,54
61,53,61,56
63,50,64,57
63,54,67,57
61,64,69,56
57,74,69,56
53,80,68,56
51,79,67,57
50,71,65,59
52,58,64,61
55,46,63,62
58,38,62,62
60,38,62,60
61,45,63,58
61,55,64,56
58,63,66,56
54,65,66,56
52,64,65,57
51,63,62,59
52,66,58,61
56,74,56,61
60,83,53,60
62,87,52,58
63,83,51,54
62,71,52,52
59,56,54,53
56,43,56,57
54,38,60,64
55,42,64,69
58,50,67,71
62,59,70,69
64,65,71,64
63,66,71,60
60,64,69,57
56,60,68,58
52,58,67,60
51,58,65,63
52,60,63,66
55,61,62,68
57,61,61,68
57,62,60,67
57,66,59,64
55,72,59,60
53,77,58,57
52,78,58,56
52,72,59,56
54,61,61,59
56,49,64,61
58,41,66,64
59,39,66,65
57,42,65,64
55,48,62,62
51,53,61,59
49,56,60,58
48,57,61,60
49,58,61,63
50,60,62,66
51,62,61,68
52,63,61,68
52,62,62,66
53,57,64,63
53,50,66,61
53,44,66,59
53,40,63,58
52,39,59,58
51,39,56,60
51,40,55,62
53,41,56,64
58,41,59,63
62,42,61,60
63,45,63,54
61,50,63,50
56,54,63,49
52,56,62,53
50,54,61,59
52,49,59,65
56,44,56,67
61,41,54,65
63,46,53,61
63,60,54,56
60,78,57,53
58,93,60,52
57,98,61,52
57,90,62,53
58,74,63,54
58,59,64,57
57,51,65,61
56,52,65,66
56,58,64,70
58,63,62,72
61,60,59,70
64,51,57,66
65,41,55,61
63,36,55,58
60,39,55,58
57,47,56,59
55,53,59,61
54,54,61,63
54,50,61,66
52,45,60,67
50,44,57,67
48,48,53,65
47,56,50,62
45,64,49,59
45,69,51,57
46,70,54,56
48,67,56,55
51,61,56,55
55,53,57,56
59,45,58,56
61,40,61,56
60,40,65,56
57,44,69,56
54,51,70,55
52,56,70,53
54,59,68,52
58,59,65,51
62,59,63,51
65,59,61,53
65,60,60,56
63,61,60,57
60,61,60,57
58,58,59,56
57,56,59,55
58,53,58,55
58,52,59,57
58,50,60,59
57,47,62,61
56,45,66,61
55,45,68,60
57,47,70,57
59,50,70,55
60,51,69,55
60,49,67,57
58,44,65,60
55,40,63,63
53,40,62,64
52,46,61,63
54,54,61,62
57,62,61,62
59,65,61,62
59,63,60,63
56,61,59,64
53,63,58,65
50,70,58,64
50,81,58,63
52,90,58,61
56,90,59,59
58,81,59,58
59,64,59,59
57,46,60,62
54,32,62,67
53,27,65,72
55,31,68,75
58,42,69,74
61,54,68,69
62,63,64,64
61,66,60,59
58,64,56,57
56,59,54,57
55,55,54,58
56,57,55,59
57,63,56,59
58,73,57,58
57,80,58,58
57,82,59,59
56,79,61,61
56,72,62,64
56,65,63,66
55,62,63,66
55,63,63,65
55,66,63,62
56,67,63,60
58,64,63,59
58,57,64,60
59,51,65,62
58,52,64,63
58,60,63,63
58,74,61,62
59,86,59,60
59,90,57,59
60,87,55,59
59,78,55,61
57,68,56,63
55,62,58,65
53,63,60,65
51,67,61,63
51,70,62,61
53,71,62,57
56,67,62,56
58,60,63,56
59,53,64,57
59,50,66,59
57,50,67,60
56,54,68,58
54,59,66,56
53,62,64,55
53,61,61,55
55,56,60,57
57,48,60,59
59,41,61,59
60,36,62,57
58,34,63,54
56,37,63,53
53,42,63,53
52,50,63,56
52,59,63,59
53,68,63,60
55,73,63,58
56,75,63,56
56,71,63,54
56,63,63,55
56,54,64,57
57,49,64,59
58,49,65,59
58,54,65,57
57,63,63,55
55,70,61,54
54,73,57,54
54,70,55,57
56,63,54,60
58,56,55,63
57,52,58,65
55,52,61,65
52,54,63,63
49,56,62,60
48,55,59,58
48,50,56,58
51,44,54,58
55,42,54,60
58,44,55,61
59,50,57,61
58,56,60,61
55,59,63,61
51,56,65,62
50,51,66,65
53,45,65,67
59,42,63,68
65,43,61,68
69,46,60,66
69,51,60,64
65,57,62,62
58,63,64,60
52,70,66,59
50,73,66,58
51,70,65,57
55,61,62,57
59,49,59,58
60,41,57,60
57,39,58,64
53,45,60,66
49,54,63,67
47,60,63,65
48,60,61,63
51,56,58,61
54,51,55,60
57,48,54,60
58,48,55,60
59,49,56,60
59,49,57,59
59,48,56,57
59,48,55,56
58,50,55,56
56,54,57,57
54,58,58,59
52,60,60,61
51,60,60,63
51,59,59,63
53,59,60,63
56,60,62,62
58,61,65,62
60,61,68,62
60,58,69,64
59,55,68,66
58,55,65,66
57,58,62,65
56,62,59,63
54,65,59,61
53,62,61,62
51,54,65,64
51,45,68,66
51,39,69,68
52,41,67,67
53,50,64,64
54,64,61,59
55,75,60,56
57,79,61,56
57,74,62,57
57,64,63,59
56,55,60,58
55,51,56,55
53,51,52,51
52,55,50,50
53,60,51,53
54,65,55,59
55,68,60,65
57,68,63,68
59,64,64,66
60,57,62,60
60,49,58,55
59,45,55,51
58,45,56,52
57,49,59,56
57,55,63,62
58,60,67,66
60,66,68,66
61,72,66,64
61,78,63,58
59,82,60,53
56,79,59,49
53,68,60,49
52,51,61,51
53,35,63,56
55,26,63,59
59,27,64,61
62,39,64,60
63,55,64,57
62,69,65,55
59,75,66,55
57,72,66,56
55,63,65,57
54,55,63,58
53,52,62,59
52,55,61,60
52,60,61,61
51,62,60,62
52,60,60,62
55,53,60,61
57,47,60,58
59,45,61,56
59,45,62,56
58,47,63,58
57,51,63,62
57,54,62,66
59,59,59,68
62,66,55,67
63,71,51,64
64,74,50,59
63,73,52,55
61,69,56,53
58,66,61,52
55,65,65,52
51,69,66,52
48,75,64,54
45,81,60,56
46,85,57,59
49,83,57,61
54,77,61,62
60,65,66,61
63,53,70,61
62,44,72,61
59,40,69,62
54,42,62,63
52,47,56,64
52,53,52,64
54,58,52,64
58,60,56,66
60,58,61,69
60,54,64,70
56,50,65,70
51,48,63,67
48,48,61,62
48,50,59,57
50,52,58,55
55,52,60,56
58,52,62,59
59,53,63,63
58,57,63,64
57,63,62,63
56,68,62,59
59,71,62,56
63,69,64,55
67,63,64,58
69,57,62,63
68,52,59,68
64,51,56,72
59,53,55,72
54,56,57,67
49,57,61,61
47,54,64,54
48,48,66,50
50,40,65,50
53,33,63,54
54,31,61,59
54,35,62,64
53,45,64,67
52,59,67,67
54,73,68,65
57,82,68,60
60,83,66,56
61,75,64,53
60,62,62,51
56,50,62,52
52,45,62,55
50,47,62,58
51,54,61,61
54,60,60,61
58,62,61,60
60,61,62,58
60,59,63,57
58,57,63,57
54,56,61,59
52,55,57,61
52,54,53,63
53,52,50,65
53,50,50,66
53,51,51,65
52,53,54,63
51,56,57,60
52,58,59,58
54,59,60,58
56,58,62,60
58,57,63,63
59,56,64,65
59,55,64,65
58,57,64,64
57,59,63,62
56,61,63,61
55,61,63,60
54,61,62,59
53,60,61,59
53,62,59,59
54,64,57,58
57,67,55,57
60,69,54,56
62,66,56,54
63,62,57,54
62,57,59,55
60,54,60,58
58,56,61,62
56,64,62,64
56,72,64,64
56,75,65,61
57,71,65,57
56,60,63,55
54,48,60,56
53,43,56,59
53,45,54,64
54,52,55,68
56,57,58,70
58,57,63,68
59,52,66,65
59,47,66,62
58,45,64,60
56,47,61,60
53,53,58,61
51,59,57,61
51,62,57,62
53,62,59,61
57,60,60,61
62,58,62,60
66,58,63,60
67,60,65,60
66,62,67,60
62,63,69,60
58,62,71,59
56,60,71,58
56,57,69,57
58,53,66,57
60,50,63,58
61,49,60,60
60,50,60,62
57,53,61,63
53,57,63,62
49,58,63,60
49,58,62,58
51,56,58,57
54,54,55,58
58,54,54,60
59,55,56,60
58,56,60,58
56,55,64,55
54,52,67,52
54,51,68,52
55,52,67,56
58,58,64,62
59,66,62,66
58,72,62,68
56,76,62,67
54,77,62,65
53,76,63,62
53,73,64,61
54,67,65,59
54,58,66,57
54,47,67,55
51,40,67,53
49,40,65,52
47,47,61,52
47,57,57,53
49,63,55,54
52,64,55,55
54,60,58,55
54,57,63,55
53,57,66,56
50,61,65,57
48,64,62,58
48,65,59,59
50,64,56,58
54,65,57,57
59,68,60,55
62,72,62,52
63,74,62,51
63,71,59,52
62,63,55,55
60,56,52,61
58,54,52,66
56,58,56,70
54,65,59,72
53,69,61,72
53,68,59,71
54,63,56,70
56,55,53,69
56,49,53,67
56,46,54,65
57,46,57,62
58,50,59,59
60,55,59,58
62,61,57,59
63,64,56,62
62,63,55,63
60,56,57,62
57,46,60,59
54,38,64,55
53,38,66,52
53,46,66,51
55,57,65,52
57,68,64,53
58,71,64,55
58,67,64,58
57,60,65,60
55,53,64,62
54,51,62,64
54,53,59,65
55,56,57,65
58,56,57,64
62,51,58,63
64,43,60,61
64,36,63,59
63,35,64,59
59,42,64,61
56,54,62,63
53,65,61,65
51,70,60,65
51,69,61,64
51,65,63,63
51,62,65,63
52,62,66,64
53,64,65,65
55,66,63,67
57,62,60,70
59,54,59,71
59,45,59,71
58,40,60,69
55,41,61,64
51,47,61,59
49,55,60,55
48,59,61,55
50,59,62,57
52,54,64,61
55,48,66,64
56,42,67,64
57,40,65,62
58,42,61,59
59,50,57,57
60,60,53,57
60,68,52,57
58,73,52,58
56,73,54,58
54,68,56,57
54,62,59,56
55,56,61,55
57,51,62,54
59,47,63,53
61,44,64,53
62,45,65,53
62,49,65,54
60,56,66,56
59,65,66,59
58,73,65,61
57,76,63,62
56,74,62,61
54,69,60,59
53,60,60,58
53,50,61,58
55,40,63,59
57,34,64,61
59,34,63,61
60,41,60,61
59,53,56,59
57,67,52,58
55,78,52,58
54,82,55,60
54,77,61,63
55,67,68,64
56,55,73,63
57,46,73,59
58,44,70,53
59,47,65,48
59,54,61,46
59,60,59,48
59,64,59,54
58,65,61,60
58,62,63,65
57,58,66,67
57,52,68,65
56,46,68,61
55,43,67,56
53,44,64,53
52,50,60,53
53,59,57,54
57,69,56,58
60,78,57,61
62,83,58,63
61,84,58,64
57,81,58,62
52,77,58,60
49,71,58,58
49,65,61,59
52,60,65,61
56,56,68,65
59,55,68,67
60,54,65,67
58,54,60,64
55,54,56,61
52,54,54,58
52,56,55,57
52,59,58,57
54,59,61,58
56,56,63,59
56,53,63,59
55,52,62,59
55,56,61,60
55,65,61,62
55,73,62,64
55,72,63,67
55,61,65,68
55,44,66,67
54,32,66,66
55,33,64,64
57,49,60,63
58,70,57,62
59,86,53,61
57,85,52,60
53,68,52,60
49,42,55,60
46,20,59,59
46,12,63,59
49,19,66,58
54,38,66,58
58,58,64,58
60,71,60,58
61,72,57,59
60,65,54,60
59,55,54,63
59,48,56,65
59,49,59,68
58,54,62,69
58,60,64,68
58,62,64,66
58,62,62,64
59,62,60,63
59,63,57,62
60,66,56,62
59,70,56,62
59,71,58,62
59,70,59,60
59,66,60,59
59,61,59,59
57,58,58,60
55,57,56,62
52,60,57,66
51,64,58,69
52,67,60,71
54,68,62,71
55,66,63,69
55,63,63,65
53,60,62,61
51,57,62,55
50,55,62,51
50,53,63,47
53,51,65,46
55,49,67,46
56,48,69,48
55,50,69,50
54,55,68,53
53,61,65,55
53,67,63,55
54,70,61,53
56,70,61,50
57,70,62,48
57,72,63,49
57,76,64,53
57,80,64,58
56,79,62,64
54,70,59,68
53,55,57,68
52,39,56,66
53,31,56,61
54,34,58,57
57,46,59,55
59,60,61,56
61,67,62,58
60,64,63,60
57,57,62,63
54,50,61,65
52,50,61,66
52,56,61,67
54,65,62,66
56,73,64,64
59,76,64,61
62,76,64,58
62,72,61,55
61,67,58,53
59,62,55,52
57,58,54,52
55,53,54,55
54,49,55,61
56,45,57,68
58,43,58,73
60,44,60,76
59,49,61,73
57,55,62,67
54,60,63,59
54,60,62,52
56,57,61,48
58,54,60,49
60,53,60,54
58,57,60,58
55,62,60,61
51,66,60,61
50,64,60,59
50,58,59,58
52,51,59,57
54,48,60,58
55,51,63,60
55,57,66,59
54,64,66,56
55,65,65,50
58,60,61,45
61,52,58,43
63,43,55,47
62,37,55,55
59,34,58,64
55,33,62,71
52,32,66,74
51,30,67,74
54,27,67,72
57,28,65,71
61,33,63,70
63,45,62,70
64,60,62,68
62,72,64,64
60,76,66,60
57,71,67,56
56,60,68,55
55,48,66,57
56,39,65,59
57,36,63,61
58,37,63,60
58,42,63,57
58,49,65,55
58,55,67,54
57,57,68,55
57,53,69,57
57,46,67,58
58,41,64,58
59,41,61,57
60,48,58,58
61,58,58,60
60,68,60,62
57,75,61,63
55,79,60,63
52,80,57,61
51,79,53,60
52,77,51,58
54,74,52,56
55,67,54,55
56,59,58,54
57,52,60,55
57,50,60,56
57,55,58,59
57,65,56,62
57,74,55,66
56,78,56,69
55,73,60,71
55,60,63,71
55,44,66,70
55,31,66,67
56,28,63,64
57,37,60,62
56,53,57,61
55,69,55,62
54,75,55,63
53,69,57,64
53,56,58,63
